OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
SUANOTA;APP_DEVICE_AUD;;0.0;N;1.0;ID_DEVICE;NUMBER;22;N;0.0;0.0;0.0;0.0;NO;Sequencial da tabela;PK_APP_DEVICE_AUD (PRIMARY KEY: ENABLED)- SYS_C00253127 (C: ENABLED)
SUANOTA;APP_DEVICE_AUD;;0.0;N;8.0;NM_MARCA_DEVICE;VARCHAR2;200;Y;;0.0;0.0;0.0;NO;Nome da marca do device do usu�rio; (: )
SUANOTA;APP_DEVICE_AUD;;0.0;N;9.0;NM_MODELO_DEVICE;VARCHAR2;200;Y;;0.0;0.0;0.0;NO;Nome do modelo do device do usu�rio; (: )
SUANOTA;APP_DEVICE_AUD;;0.0;N;11.0;NM_SO_DEVICE;VARCHAR2;200;Y;;0.0;0.0;0.0;NO;Nome sistema operacional do device do usu�rio; (: )
SUANOTA;APP_DEVICE_AUD;;0.0;N;12.0;NU_SO_VERSAO;VARCHAR2;20;Y;;0.0;0.0;0.0;NO;Vers�o do sistema operacional do device do usu�rio; (: )
SUANOTA;APP_DEVICE_AUD;;0.0;N;10.0;NU_UUID_DEVICE;VARCHAR2;36;Y;;0.0;0.0;0.0;NO;N�mero do UUID(Identificador �nico do dispositivo) do device do usu�rio; (: )
SUANOTA;APP_DEVICE_AUD;;0.0;N;2.0;SEQ_AUDITORIA;NUMBER;22;N;0.0;0.0;0.0;0.0;NO;Seq. da Auditoria.;FK_APP_DEVICE_AUD_R_AUDITORIA (FOREIGN KEY: ENABLED)- PK_APP_DEVICE_AUD (PRIMARY KEY: ENABLED)- SYS_C00253128 (C: ENABLED)
SUANOTA;APP_DEVICE_AUD;;0.0;N;3.0;TIP_AUDITORIA;NUMBER;22;Y;0.0;0.0;0.0;0.0;NO;Tipo da auditoria: 0 - Insert, 1 - Update, 2 - Delete.; (: )
SUANOTA;APP_DEVICE_AUD;;0.0;N;6.0;TM_ALTERACAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de altera��o do registro na tabela; (: )
SUANOTA;APP_DEVICE_AUD;;0.0;N;7.0;TM_INCLUSAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de inclus�o do registro na tabela; (: )
SUANOTA;APP_LOG_SMS;;0.0;N;9.0;CD_USUARIO_ALTERACAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que alterou o registro na tabela; (: )
SUANOTA;APP_LOG_SMS;;0.0;N;7.0;CD_USUARIO_INCLUSAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que incluiu o registro na tabela; (: )
SUANOTA;APP_LOG_SMS;;0.0;N;1.0;ID_LOG_SMS;NUMBER;22;N;0.0;0.0;0.0;0.0;NO;;NFPLOSM_PK (PRIMARY KEY: ENABLED)- SYS_C00247397 (C: ENABLED)
SUANOTA;APP_LOG_SMS;;0.0;N;5.0;ST_MENSAGEM;VARCHAR2;2;N;;0.0;0.0;0.0;NO;Flag com a Resposta do Provedor do Servi�o de SMS (SU = Sucesso - FR = Fracasso);SYS_C00247401 (C: ENABLED)
SUANOTA;APP_LOG_SMS;;0.0;N;8.0;TM_ALTERACAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de altera��o do registro na tabela; (: )
SUANOTA;APP_LOG_SMS;;0.0;N;6.0;TM_INCLUSAO;DATE;7;N;;0.0;0.0;0.0;NO;Data/Hora de inclus�o do registro na tabela;SYS_C00247402 (C: ENABLED)
SUANOTA;APP_LOG_SMS;;0.0;N;4.0;TX_ENDERECO_SERVICO;VARCHAR2;250;N;;0.0;0.0;0.0;NO;Endere�o do Provedor do Servi�o de SMS;SYS_C00247400 (C: ENABLED)
SUANOTA;APP_LOG_SMS;;0.0;N;3.0;TX_MENSAGEM;VARCHAR2;250;N;;0.0;0.0;0.0;NO;Mensagem enviada atrav�s do SMS;SYS_C00247399 (C: ENABLED)
SUANOTA;APP_LOG_SMS;;0.0;N;2.0;TX_TELEFONE;VARCHAR2;30;N;;0.0;0.0;0.0;NO;Telefone para o qual foi enviado o SMS;SYS_C00247398 (C: ENABLED)
SUANOTA;APP_NOTIFICACAO;;20772555.0;N;17.0;CD_USUARIO_ALTERACAO;VARCHAR2;250;Y;;3.0;1.0;17765163.0;NO;C�digo do usu�rio que alterou o registro na tabela; (: )
SUANOTA;APP_NOTIFICACAO;;20772555.0;N;19.0;CD_USUARIO_INCLUSAO;VARCHAR2;250;Y;;8.0;5.0;9097423.0;NO;C�digo do usu�rio que incluiu o registro na tabela; (: )
SUANOTA;APP_NOTIFICACAO;;20772555.0;N;4.0;ID_DEVICE;NUMBER;22;Y;0.0;4.0;427264.0;9097426.0;NO;FK relacionada a APP_DEVICE.ID_DEVICE;APPNOTI_APPDEVI_FK (FOREIGN KEY: ENABLED)
SUANOTA;APP_NOTIFICACAO;;20772555.0;N;21.0;ID_NFP_NOTIFICACAO;NUMBER;22;Y;0.0;2.0;58.0;19844262.0;NO;FK da tabela NFP_NOTIFICACAO; (: )
SUANOTA;APP_NOTIFICACAO;;20772555.0;N;1.0;ID_NOTIFICACAO;NUMBER;22;N;0.0;6.0;20772555.0;0.0;NO;Sequencial da Tabela;APPNOTI_PK (PRIMARY KEY: ENABLED)- SYS_C00247403 (C: ENABLED)
SUANOTA;APP_NOTIFICACAO;;20772555.0;N;3.0;ID_SISTEMA;NUMBER;22;N;0.0;3.0;1.0;0.0;NO;FK relacionada a APP_SISTEMA.ID_SISTEMA;APPNOTI_APPSIST_FK (FOREIGN KEY: ENABLED)- SYS_C00247405 (C: ENABLED)
SUANOTA;APP_NOTIFICACAO;;20772555.0;N;2.0;ID_USUARIO;NUMBER;22;N;0.0;5.0;384512.0;0.0;NO;FK relacionada a APP_USUARIO.ID_USUARIO;APPNOTI_APPUSUA_FK (FOREIGN KEY: ENABLED)- SYS_C00247404 (C: ENABLED)
